行业名称,股票代码,股票名称,起始日期,结束日期
有色金属,002501,利源精制,2015/10/28 0:00,
有色金属,002540,亚太科技,2015/7/28 0:00,
有色金属,002578,闽发铝业,2014/1/1 0:01,
有色金属,002600,江粉磁材,2011/7/6 0:00,
有色金属,002716,金贵银业,2014/1/8 0:01,
有色金属,300127,银河磁体,2010/9/30 0:00,
有色金属,300224,正海磁材,2015/7/28 0:00,
有色金属,300337,银邦股份,2014/1/1 0:01,
有色金属,300395,菲利华,2015/10/31 0:00,
有色金属,300428,四通新材,2015/3/9 0:00,
有色金属,300489,中飞股份,2015/6/18 0:00,
有色金属,600111,北方稀土,2015/10/31 0:00,
有色金属,600114,东睦股份,2015/7/28 0:00,
有色金属,600139,西部资源,2015/11/3 0:00,
有色金属,600146,商赢环球,2015/11/12 11:20,
有色金属,600219,南山铝业,2016/2/19 0:00,
有色金属,600255,鑫科材料,2014/1/1 0:01,
有色金属,600259,广晟有色,2014/1/1 0:01,
有色金属,600311,荣华实业,2014/1/1 0:01,
有色金属,600330,天通股份,2015/10/31 0:00,
有色金属,600331,宏达股份,2014/1/1 0:01,
有色金属,600338,西藏珠峰,2014/1/1 0:01,
有色金属,600362,江西铜业,2015/10/28 0:00,
有色金属,600366,宁波韵升,2015/7/28 0:00,
有色金属,600390,金瑞科技,2008/6/2 0:00,
有色金属,600392,盛和资源,2014/1/1 0:01,
有色金属,600432,吉恩镍业,2015/10/31 0:00,
有色金属,600456,宝钛股份,2015/10/31 0:00,
有色金属,600459,贵研铂业,2015/10/28 0:00,
有色金属,600478,科力远,2015/11/2 0:00,
有色金属,600489,中金黄金,2014/1/1 0:01,
有色金属,600490,鹏欣资源,2015/8/4 0:00,
有色金属,600497,驰宏锌锗,2014/1/1 0:01,
有色金属,600516,方大炭素,2015/10/31 0:00,
有色金属,600531,豫光金铅,2014/1/1 0:01,
有色金属,600547,山东黄金,2015/10/28 0:00,
有色金属,600549,厦门钨业,2015/10/28 0:00,
有色金属,600595,中孚实业,2016/4/12 0:00,
有色金属,600673,东阳光科,2015/10/31 0:00,
有色金属,600687,刚泰控股,2015/11/3 0:00,
有色金属,600711,盛屯矿业,2014/1/1 0:01,
有色金属,600766,园城黄金,2015/10/1 0:00,
有色金属,600768,宁波富邦,2014/1/1 0:01,
有色金属,600888,新疆众和,2015/10/31 0:00,
有色金属,600961,株冶集团,2014/1/1 0:01,
有色金属,600980,北矿磁材,2008/6/2 0:00,
有色金属,600988,赤峰黄金,2014/1/1 0:01,
有色金属,601020,华钰矿业,2016/3/23 0:00,
有色金属,601069,西部黄金,2015/1/15 0:01,
有色金属,601137,博威合金,2014/1/1 0:01,
有色金属,601168,西部矿业,2014/1/1 0:01,
有色金属,601388,怡球资源,2014/1/1 0:01,
有色金属,601600,中国铝业,2015/10/28 0:00,
有色金属,601677,明泰铝业,2015/10/28 0:00,
有色金属,601899,紫金矿业,2015/10/28 0:00,
有色金属,601958,金钼股份,2015/10/31 0:00,
有色金属,603399,新华龙,2014/1/1 0:01,
有色金属,603688,石英股份,2014/10/24 0:00,
有色金属,603799,华友钴业,2016/2/19 0:00,
有色金属,603993,洛阳钼业,2014/1/1 0:01,
综合,000009,中国宝安,2015/10/1 0:00,
综合,000068,华控赛格,2013/7/1 0:00,
综合,000421,南京中北,2015/11/3 0:00,
综合,000529,广弘控股,2011/10/10 0:00,
综合,000611,*ST蒙发,2015/7/1 0:00,
综合,000628,高新发展,2015/10/1 0:00,
综合,000632,三木集团,2008/6/2 0:00,
综合,000652,泰达股份,2015/12/22 14:27,
综合,000711,京蓝科技,2015/10/16 0:00,
综合,000839,中信国安,2015/12/26 0:00,
综合,000881,大连国际,2008/6/2 0:00,
综合,000892,星美联合,2015/11/2 0:00,
综合,002113,天润控股,2013/7/1 0:00,
综合,300012,华测检测,2016/3/22 16:01,
综合,600051,宁波联合,2008/6/2 0:00,
综合,600053,九鼎投资,2015/10/1 0:00,
综合,600083,博信股份,2011/10/10 0:00,
综合,600133,东湖高新,2008/6/2 0:00,
综合,600136,道博股份,2016/2/19 0:00,
综合,600200,江苏吴中,2014/7/1 0:00,
综合,600207,安彩高科,2013/7/1 0:00,
综合,600212,*ST江泉,2015/10/31 0:00,
综合,600234,山水文化,2014/7/1 0:00,
综合,600260,凯乐科技,2015/10/31 0:00,
综合,600275,武昌鱼,2015/10/1 0:00,
综合,600277,亿利洁能,2015/10/26 0:00,
综合,600419,天润乳业,2012/10/8 0:00,
综合,600421,仰帆控股,2013/7/1 0:00,
综合,600556,慧球科技,2015/10/16 0:00,
综合,600603,*ST兴业,2015/8/31 13:24,
综合,600608,*ST沪科,2008/6/2 0:00,
综合,600614,鼎立股份,2015/11/2 0:00,
综合,600624,复旦复华,2008/6/2 0:00,
综合,600634,中技控股,2015/10/1 0:00,
综合,600701,工大高新,2008/6/2 0:00,
综合,600708,光明地产,2015/11/3 0:00,
综合,600730,中国高科,2016/1/5 10:46,
综合,600733,S前锋,2015/1/18 0:08,
综合,600770,综艺股份,2015/8/4 0:00,
综合,600811,东方集团,2008/6/2 0:00,
综合,600817,ST宏盛,2011/10/10 0:00,
综合,600818,中路股份,2015/8/4 0:00,
综合,600846,同济科技,2008/6/2 0:00,
综合,600851,海欣股份,2011/10/10 0:00,
综合,600883,博闻科技,2008/6/2 0:00,
综合,600884,杉杉股份,2016/1/19 0:00,
综合,600892,宝诚股份,2008/6/2 0:00,
,,,,
