,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,information,long_exposure,long_value,longs_count,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,puyh,returns,sharpe,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2010-12-29 21:00:00,0.0,0.0,-0.0335,0.129746261424,0.181227694225,0.0,0.0,100000.0,0.0,0.0,-0.0335,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2010-12-29 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2010-12-29 00:00:00+0000', tz='UTC', offset='C'), 'id': '1b4894b457814329817c3001ce6ba7bb', 'filled': 0}]",2010-12-29 21:00:00+00:00,2010-12,2010-12-29 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,250,[],0.0335
2010-12-30 21:00:00,0.0,0.0,-0.0338,0.128042356805,0.180876667947,0.0,0.0,100000.0,0.0,0.0,-0.0338,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2010-12-30 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2010-12-30 00:00:00+0000', tz='UTC', offset='C'), 'id': '6c12c9457a7b4959a20610f0e4aca7b5', 'filled': 0}]",2010-12-30 21:00:00+00:00,2010-12,2010-12-30 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,251,[],0.0338
2010-12-31 21:00:00,0.0,0.0,-0.033,0.127827138434,0.180517495154,0.0,0.0,100000.0,0.0,0.0,-0.033,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2010-12-31 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2010-12-31 00:00:00+0000', tz='UTC', offset='C'), 'id': 'aef989490f4c4baf9eab5bc11de958d8', 'filled': 0}]",2010-12-31 21:00:00+00:00,2010-12,2010-12-31 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,252,[],0.033
2011-01-03 21:00:00,0.0,0.0,-0.0336,0.140588308111,0.180479503302,0.0,0.0,100000.0,0.0,0.0,-0.0336,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2011-01-03 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2011-01-03 00:00:00+0000', tz='UTC', offset='C'), 'id': '7620f98dc275440b809ed25f08390e4f', 'filled': 0}]",2011-01-03 21:00:00+00:00,2011-01,2011-01-03 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,253,[],0.0336
2011-01-04 21:00:00,0.0,0.0,-0.0336,0.139090645089,0.180132387581,0.0,0.0,100000.0,0.0,0.0,-0.0336,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2011-01-04 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2011-01-04 00:00:00+0000', tz='UTC', offset='C'), 'id': 'ec0b79624ac7450dbb645139d209ca76', 'filled': 0}]",2011-01-04 21:00:00+00:00,2011-01,2011-01-04 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,254,[],0.0336
2011-01-05 21:00:00,0.0,0.0,-0.035,0.144794266411,0.179831380878,0.0,0.0,100000.0,0.0,0.0,-0.035,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2011-01-05 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2011-01-05 00:00:00+0000', tz='UTC', offset='C'), 'id': '8e28a39f282541dd832fab5f3feb4812', 'filled': 0}]",2011-01-05 21:00:00+00:00,2011-01,2011-01-05 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,255,[],0.035
2011-01-06 21:00:00,0.0,0.0,-0.0344,0.142363916614,0.179498672242,0.0,0.0,100000.0,0.0,0.0,-0.0344,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2011-01-06 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2011-01-06 00:00:00+0000', tz='UTC', offset='C'), 'id': 'c99405ce629d4ba39721f923b028d7e7', 'filled': 0}]",2011-01-06 21:00:00+00:00,2011-01,2011-01-06 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,256,[],0.0344
2011-01-07 21:00:00,0.0,0.0,-0.0334,0.140256503781,0.179163886026,0.0,0.0,100000.0,0.0,0.0,-0.0334,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2011-01-07 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2011-01-07 00:00:00+0000', tz='UTC', offset='C'), 'id': 'd92fec57279b47e9ace276e4e5bc1b4d', 'filled': 0}]",2011-01-07 21:00:00+00:00,2011-01,2011-01-07 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,257,[],0.0334
2011-01-10 21:00:00,0.0,0.0,-0.0332,0.138687137771,0.17882537044,0.0,0.0,100000.0,0.0,0.0,-0.0332,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2011-01-10 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2011-01-10 00:00:00+0000', tz='UTC', offset='C'), 'id': 'a861e0c5d18a4669920714ec9a2e42ea', 'filled': 0}]",2011-01-10 21:00:00+00:00,2011-01,2011-01-10 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,258,[],0.0332
2011-01-11 21:00:00,0.0,0.0,-0.0337,0.142928891965,0.178505660858,0.0,0.0,100000.0,0.0,0.0,-0.0337,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2011-01-11 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2011-01-11 00:00:00+0000', tz='UTC', offset='C'), 'id': '60a62d0ce11c43718e9ff2e90ad7c2ad', 'filled': 0}]",2011-01-11 21:00:00+00:00,2011-01,2011-01-11 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,259,[],0.0337
2011-01-12 21:00:00,0.0,0.0,-0.034,0.153223915951,0.178353857354,0.0,0.0,100000.0,0.0,0.0,-0.034,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2011-01-12 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2011-01-12 00:00:00+0000', tz='UTC', offset='C'), 'id': '993728c988ff43578aa8c65e15c8beaf', 'filled': 0}]",2011-01-12 21:00:00+00:00,2011-01,2011-01-12 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,260,[],0.034
2011-01-13 21:00:00,0.0,0.0,-0.0334,0.151251042624,0.178025161913,0.0,0.0,100000.0,0.0,0.0,-0.0334,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2011-01-13 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2011-01-13 00:00:00+0000', tz='UTC', offset='C'), 'id': 'ea984d59c6d84c21a346bf93490ef80b', 'filled': 0}]",2011-01-13 21:00:00+00:00,2011-01,2011-01-13 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,261,[],0.0334
2011-01-14 21:00:00,0.0,0.0,-0.0335,0.159752504559,0.177808239206,0.0,0.0,100000.0,0.0,0.0,-0.0335,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2011-01-14 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2011-01-14 00:00:00+0000', tz='UTC', offset='C'), 'id': '9e31cd926bc64033a062328a9e0689df', 'filled': 0}]",2011-01-14 21:00:00+00:00,2011-01,2011-01-14 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,262,[],0.0335
2011-01-18 21:00:00,0.0,0.0,-0.0339,0.16134880089,0.177470096641,0.0,0.0,100000.0,0.0,0.0,-0.0339,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2011-01-18 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2011-01-18 00:00:00+0000', tz='UTC', offset='C'), 'id': 'f87bc49d783e4566a9bab91d122ba28b', 'filled': 0}]",2011-01-18 21:00:00+00:00,2011-01,2011-01-18 14:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,263,[],0.0339
